Ejemplo_TP	Ejemplo_RP
15.1109	0.530748
15.1052	0.530633
15.1012	0.530578
15.0955	0.530041
15.0951	0.529813
15.092	0.529516
15.0886	0.529484
15.0872	0.529446
15.0862	0.527917
15.0846	0.527826
15.0589	0.527635
15.0581	0.52736
15.055	0.52712
15.0454	0.526679
15.0358	0.526647
15.0295	0.526259
15.0202	0.526152
15.0131	0.525523
14.9861	0.525493
14.9777	0.524912
14.9744	0.524741
14.9645	0.524539
14.9598	0.52427
14.9533	0.523896
14.9185	0.52361
14.8895	0.523437
14.882	0.523281
14.8714	0.523218
14.8702	0.522867
14.8623	0.522789
14.855	0.522778
14.8504	0.522151
14.8356	0.522063
14.8308	0.521816
14.8305	0.521685
14.8173	0.52081
14.8016	0.520286
14.7928	0.520265
14.7898	0.520068
14.7885	0.51992
14.7791	0.51926
14.7664	0.51907
14.7605	0.519042
14.759	0.518919
14.7416	0.518736
14.7387	0.518721
14.7105	0.518475
14.7063	0.518469
14.7014	0.51828
14.6791	0.517878
14.6365	0.517399
14.6127	0.516748
14.6124	0.516438
14.6074	0.516304
14.6057	0.516246
14.6051	0.515908
14.5957	0.515651
14.5916	0.515574
14.59	0.515543
14.575	0.515185
14.5712	0.514699
14.5527	0.51458
14.552	0.514413
14.546	0.514348
14.5291	0.514147
14.5065	0.513703
14.5065	0.513133
14.4959	0.512667
14.4895	0.5126
14.48	0.512304
14.4622	0.512152
14.453	0.512127
14.4473	0.512122
14.446	0.51196
14.4096	0.511522
14.4003	0.511393
14.3978	0.511182
14.3956	0.511145
14.3935	0.511046
14.3864	0.510863
14.38	0.510766
14.3745	0.510584
14.3744	0.510392
14.3696	0.510066
14.3632	0.509823
14.3509	0.509803
14.3495	0.509583
14.3463	0.50931
14.3414	0.509134
14.3378	0.508953
14.3346	0.507917
14.3294	0.507299
14.3266	0.506929
14.3134	0.506927
14.3013	0.506867
14.2999	0.5068
14.2969	0.506561
14.2813	0.506263
14.2766	0.506207
14.272	0.506041
14.2359	0.505595
14.2329	0.505512
14.222	0.505442
14.2189	0.505174
14.2062	0.504483
14.1875	0.504444
14.1848	0.503603
14.1809	0.5031
14.1804	0.502953
14.1664	0.502893
14.1524	0.502326
14.1492	0.501964
14.1364	0.501788
14.1231	0.501723
14.1147	0.501687
14.1082	0.501576
14.0965	0.501533
14.0931	0.501324
14.0928	0.500954
14.0815	0.499965
14.0728	0.499791
14.0645	0.499747
14.0639	0.499013
14.0436	0.498932
14.0254	0.498884
14.0034	0.498614
13.9949	0.498524
13.9945	0.498475
13.9832	0.498186
13.9659	0.49796
13.9644	0.497203
13.962	0.497127
13.9605	0.496774
13.9574	0.496767
13.9553	0.496731
13.9439	0.496499
13.9395	0.496459
13.9393	0.496143
13.9362	0.496006
13.936	0.495889
13.9294	0.495787
13.9222	0.495748
13.9216	0.495693
13.9181	0.495298
13.9161	0.495238
13.9063	0.495233
13.8928	0.49505
13.8924	0.494432
13.8911	0.49421
13.8839	0.494173
13.8798	0.494139
13.8675	0.494034
13.851	0.493461
13.8315	0.49268
13.8215	0.492244
13.8172	0.492124
13.816	0.492042
13.8153	0.49192
13.8064	0.491526
13.7964	0.491525
13.7922	0.491287
13.786	0.491039
13.7851	0.490899
13.7687	0.490071
13.765	0.489659
13.7551	0.488918
13.751	0.488719
13.7438	0.488718
13.736	0.488355
13.7339	0.487741
13.7122	0.487637
13.7074	0.487572
13.7072	0.487529
13.7008	0.487301
13.6993	0.48703
13.6927	0.486934
13.6891	0.486598
13.6851	0.486398
13.6686	0.48631
13.6678	0.486116
13.6616	0.485679
13.6595	0.485507
13.6496	0.485381
13.6414	0.485279
13.6406	0.485247
13.6348	0.485194
13.6286	0.485119
13.6286	0.484822
13.6278	0.484799
13.6273	0.484753
13.6118	0.484594
13.6068	0.48401
13.6043	0.483901
13.5895	0.483795
13.5823	0.483656
13.5778	0.483419
13.5725	0.483156
13.5725	0.482579
13.5689	0.482141
13.5662	0.481923
13.5644	0.481775
13.5643	0.481732
13.5511	0.481526
13.547	0.481169
13.5413	0.480722
13.54	0.480701
13.53	0.480691
13.5171	0.480435
13.5148	0.479759
13.5014	0.479586
13.489	0.479566
13.4736	0.479554
13.4659	0.479445
13.439	0.479234
13.4341	0.479205
13.4299	0.478988
13.4287	0.478596
13.4235	0.4785
13.4115	0.478258
13.4113	0.478228
13.4013	0.478167
13.3875	0.478112
13.3784	0.477975
13.377	0.477921
13.3728	0.477563
13.3641	0.477241
13.3564	0.47721
13.3553	0.477201
13.3494	0.476967
13.3468	0.476623
13.3449	0.47652
13.3221	0.476381
13.3111	0.47635
13.2969	0.47609
13.2941	0.476027
13.2862	0.475897
13.2779	0.475837
13.2583	0.474884
13.2366	0.474882
13.2339	0.474761
13.2311	0.474694
13.2125	0.474598
13.2024	0.474589
13.1719	0.47423
13.1607	0.474026
13.1552	0.473578
13.1498	0.473508
13.1415	0.473339
13.1393	0.47323
13.1363	0.473151
13.129	0.472975
13.1213	0.472502
13.1174	0.472282
13.0932	0.471966
13.093	0.471221
13.0883	0.470862
13.0823	0.470766
13.0814	0.470432
13.0596	0.470418
13.0568	0.470155
13.0539	0.469935
13.0391	0.469755
13.0369	0.469312
13.0341	0.469196
13.0239	0.469145
12.9994	0.469005
12.9823	0.468703
12.9777	0.468584
12.975	0.468498
12.9694	0.46798
12.9693	0.467803
12.9619	0.467336
12.945	0.467249
12.9428	0.467212
12.9425	0.467064
12.9245	0.46639
12.924	0.466074
12.9094	0.466067
12.9064	0.465922
12.8927	0.465803
12.8848	0.465718
12.8835	0.465461
12.882	0.465025
12.8738	0.46501
12.8644	0.464872
12.853	0.464837
12.8473	0.464757
12.8467	0.464307
12.8327	0.463999
12.827	0.463898
12.8142	0.463721
12.8141	0.463589
12.8099	0.463455
12.8082	0.463333
12.8011	0.463016
12.8009	0.4629
12.7981	0.462497
12.7952	0.462323
12.7886	0.461984
12.7885	0.461814
12.7863	0.461793
12.7788	0.461579
12.7785	0.461512
12.777	0.46143
12.7551	0.461376
12.7551	0.461007
12.7447	0.46037
12.735	0.46
12.7303	0.459973
12.7123	0.459673
12.7117	0.459657
12.7107	0.459481
12.7047	0.459345
12.7044	0.459119
12.6979	0.459116
12.6934	0.459087
12.6912	0.458999
12.6692	0.458947
12.6509	0.458795
12.6295	0.458763
12.624	0.458537
12.612	0.4584
12.6078	0.458288
12.5996	0.458168
12.5979	0.458038
12.5925	0.457837
12.5921	0.457625
12.5894	0.457221
12.5855	0.456997
12.5757	0.456981
12.5642	0.456814
12.5596	0.456689
12.5595	0.456539
12.5573	0.456459
12.5329	0.455912
12.5103	0.455691
12.5035	0.454574
12.4975	0.454454
12.4941	0.454299
12.4833	0.454108
12.483	0.454095
12.4809	0.454059
12.4681	0.453864
12.4675	0.453768
12.461	0.453758
12.4557	0.453623
12.4483	0.453581
12.4464	0.453469
12.4423	0.453458
12.415	0.453362
12.4114	0.453269
12.4085	0.453155
12.4019	0.453149
12.3999	0.452529
12.3885	0.452133
12.3875	0.450871
12.3659	0.450371
12.3613	0.450363
12.3604	0.450322
12.3594	0.450298
12.3515	0.450158
12.35	0.449702
12.3426	0.449543
12.3356	0.449503
12.3335	0.449363
12.3321	0.449219
12.3044	0.448817
12.3024	0.448618
12.3001	0.44826
12.2785	0.448159
12.2747	0.448065
12.2708	0.447985
12.2687	0.447832
12.2682	0.447571
12.2527	0.447422
12.2375	0.447121
12.2369	0.446989
12.2326	0.44669
12.2286	0.446139
12.225	0.446105
12.2132	0.445947
12.2085	0.445944
12.2065	0.445845
12.2017	0.445774
12.1921	0.4457
12.1844	0.445616
12.1832	0.445224
12.1782	0.44464
12.1707	0.44442
12.1654	0.444378
12.1512	0.444337
12.1503	0.443978
12.1415	0.443956
12.1323	0.443889
12.1302	0.443721
12.1275	0.443595
12.1238	0.443457
12.1042	0.443227
12.104	0.442983
12.1032	0.44282
12.0893	0.442165
12.085	0.44165
12.0843	0.441254
12.0565	0.440679
12.0508	0.440301
12.0407	0.440099
12.0359	0.439852
12.0276	0.439423
12.0265	0.439074
12.008	0.438438
11.9968	0.438351
11.9948	0.438264
11.9923	0.43804
11.9909	0.437953
11.9826	0.437892
11.9723	0.437788
11.9662	0.437711
11.9485	0.437644
11.9445	0.437557
11.9393	0.437474
11.9362	0.437247
11.9252	0.437177
11.9181	0.437162
11.9065	0.436733
11.8992	0.436608
11.896	0.436321
11.8955	0.435971
11.8931	0.435887
11.892	0.435505
11.8868	0.435483
11.8817	0.435395
11.8779	0.435393
11.8777	0.435389
11.8538	0.43535
11.8537	0.435016
11.8478	0.434986
11.8477	0.434976
11.8296	0.4349
11.825	0.434814
11.8189	0.43452
11.8154	0.434432
11.8116	0.434365
11.8048	0.434348
11.7964	0.434312
11.786	0.434001
11.7834	0.433895
11.7778	0.433875
11.773	0.433727
11.7716	0.433672
11.7628	0.433586
11.7528	0.433444
11.7503	0.433337
11.7498	0.432696
11.746	0.43235
11.7419	0.432045
11.7357	0.432015
11.7317	0.431911
11.7217	0.431738
11.7041	0.431485
11.7001	0.431311
11.6979	0.431226
11.6957	0.430964
11.6824	0.430815
11.6752	0.430631
11.6729	0.430583
11.6675	0.430185
11.6669	0.43016
11.6569	0.430013
11.6567	0.429872
11.6477	0.429678
11.6475	0.429286
11.6435	0.429195
11.6315	0.428774
11.6211	0.428387
11.618	0.428359
11.6154	0.42834
11.6143	0.428268
11.6078	0.428191
11.6028	0.428139
11.602	0.427921
11.6004	0.427719
11.5967	0.427149
11.5747	0.427017
11.5662	0.427011
11.5576	0.426961
11.5534	0.426842
11.5451	0.426659
11.5449	0.426541
11.5417	0.426452
11.5413	0.425976
11.5288	0.425975
11.5166	0.425843
11.5111	0.42584
11.509	0.425686
11.5049	0.425473
11.5009	0.424987
11.494	0.424891
11.4888	0.424811
11.4803	0.424798
11.4748	0.424763
11.4701	0.424562
11.4553	0.424405
11.4431	0.424381
11.4342	0.424289
11.4294	0.42419
11.4195	0.424123
11.4163	0.424067
11.4135	0.424026
11.4067	0.423739
11.4059	0.423484
11.3907	0.423448
11.3898	0.423436
11.3855	0.423054
11.3777	0.422558
11.376	0.422461
11.3696	0.421551
11.3603	0.421525
11.3476	0.421339
11.343	0.421225
11.3316	0.420735
11.3127	0.420623
11.3122	0.420584
11.3073	0.419952
11.3065	0.419864
11.2996	0.419606
11.2952	0.419573
11.2938	0.419525
11.2936	0.419299
11.2904	0.418683
11.2767	0.417859
11.2662	0.417768
11.2634	0.41759
11.2632	0.417554
11.2573	0.417363
11.2465	0.417349
11.2447	0.417325
11.2402	0.416942
11.2316	0.416798
11.2314	0.416742
11.2305	0.416615
11.2278	0.416465
11.2154	0.416396
11.2142	0.416256
11.2041	0.416121
11.197	0.415933
11.192	0.41592
11.1908	0.415873
11.1806	0.415856
11.1664	0.41572
11.1632	0.415714
11.1623	0.415051
11.1568	0.414673
11.1411	0.414522
11.1379	0.41449
11.1363	0.414453
11.135	0.414342
11.1334	0.414172
11.1321	0.413007
11.1157	0.41274
11.1095	0.412646
11.1082	0.412604
11.0994	0.412462
11.091	0.412452
11.0871	0.412402
11.0865	0.412389
11.0756	0.41125
11.0728	0.411193
11.0689	0.411111
11.0677	0.411042
11.0677	0.411012
11.0661	0.410824
11.0627	0.410791
11.0588	0.410582
11.0457	0.410439
11.0378	0.410426
11.0336	0.410072
11.0212	0.409774
11.0015	0.409772
11.0009	0.409759
10.9947	0.40958
10.994	0.409493
10.9905	0.40943
10.9837	0.409253
10.9827	0.409204
10.9793	0.40919
10.9646	0.409119
10.9601	0.409117
10.9504	0.409105
10.9375	0.408993
10.9244	0.408968
10.9072	0.4087
10.8926	0.40858
10.8875	0.408427
10.8787	0.408363
10.8702	0.408303
10.868	0.40801
10.8669	0.407869
10.8626	0.407485
10.8523	0.407425
10.8425	0.407248
10.8419	0.40703
10.8319	0.407008
10.8269	0.406959
10.8233	0.406846
10.8172	0.406782
10.7983	0.406768
10.7975	0.406697
10.7949	0.406446
10.7934	0.405842
10.7891	0.405791
10.7882	0.405283
10.7703	0.405072
10.7622	0.405065
10.7612	0.404868
10.7603	0.404808
10.7546	0.404757
10.7494	0.404737
10.749	0.404497
10.7456	0.404374
10.7432	0.404209
10.7381	0.4041
10.7239	0.403978
10.7229	0.403949
10.7222	0.403929
10.7196	0.403825
10.7146	0.403737
10.708	0.403551
10.6846	0.403518
10.6729	0.402937
10.6708	0.402907
10.6654	0.402875
10.6585	0.40275
10.6522	0.402741
10.6438	0.402658
10.6387	0.402351
10.6305	0.401743
10.6273	0.401731
10.6238	0.401383
10.6224	0.401107
10.6154	0.401018
10.6136	0.400991
10.6117	0.400754
10.6067	0.400751
10.6045	0.400717
10.6012	0.400555
10.5931	0.400541
10.5851	0.400517
10.5827	0.400465
10.5827	0.400433
10.5685	0.40025
10.5674	0.399997
10.5631	0.39967
10.5617	0.399348
10.5577	0.399146
10.5557	0.398975
10.5449	0.398778
10.5433	0.398738
10.5414	0.398109
10.5411	0.398042
10.534	0.397965
10.533	0.397339
10.532	0.397325
10.5305	0.397137
10.5179	0.39713
10.5169	0.396842
10.5133	0.396823
10.5049	0.396445
10.5035	0.396297
10.5001	0.396111
10.4913	0.395891
10.4902	0.395435
10.4707	0.395391
10.4595	0.395336
10.4517	0.395298
10.4451	0.394564
10.4448	0.394135
10.4364	0.393963
10.4346	0.393914
10.4263	0.393828
10.4176	0.39335
10.4128	0.39287
10.4124	0.392721
10.3966	0.392699
10.3901	0.39258
10.3841	0.392377
10.3839	0.392314
10.3806	0.392088
10.3801	0.392043
10.3788	0.391974
10.3736	0.391801
10.3734	0.391771
10.373	0.391327
10.3722	0.391245
10.3694	0.39111
10.3585	0.391097
10.3469	0.390499
10.3404	0.390338
10.3272	0.39012
10.3258	0.389996
10.3203	0.389734
10.3198	0.389587
10.3119	0.389577
10.3036	0.38903
10.2987	0.388168
10.2934	0.387939
10.2896	0.387897
10.2723	0.387845
10.2718	0.387776
10.265	0.387673
10.2621	0.387594
10.2541	0.387263
10.254	0.387212
10.2486	0.387203
10.2484	0.387044
10.2478	0.386746
10.2409	0.386745
10.2343	0.386447
10.232	0.386314
10.2264	0.386178
10.2225	0.386018
10.221	0.385813
10.2188	0.385457
10.2033	0.38509
10.1959	0.384801
10.1937	0.38475
10.1899	0.384669
10.1784	0.384634
10.1711	0.384611
10.1657	0.384353
10.1615	0.384114
10.1575	0.384072
10.1562	0.383995
10.1543	0.383731
10.1445	0.383641
10.1404	0.383594
10.1318	0.383506
10.1241	0.383212
10.1027	0.382744
10.0999	0.382238
10.0843	0.382231
10.0792	0.382144
10.0773	0.382106
10.0755	0.382074
10.0735	0.381863
10.0701	0.381761
10.0656	0.38167
10.0645	0.381623
10.0558	0.381444
10.0539	0.381395
10.0442	0.38119
10.0435	0.380828
10.0426	0.380713
10.038	0.380643
10.0269	0.380527
10.0228	0.380394
10.014	0.380245
10.0107	0.380062
9.98918	0.379925
9.98637	0.379851
9.97792	0.379831
9.97724	0.379767
9.96741	0.379732
9.96533	0.379612
9.96327	0.37943
9.95545	0.379379
9.95425	0.379376
9.95302	0.379332
9.93634	0.379276
9.9347	0.378846
9.93437	0.37842
9.92689	0.378286
9.9204	0.378132
9.91673	0.378045
9.90854	0.377819
9.89773	0.377554
9.8941	0.377122
9.88795	0.3771
9.88591	0.376891
9.8825	0.376727
9.88223	0.376607
9.88064	0.376465
9.88004	0.376388
9.87256	0.376358
9.87214	0.37623
9.87068	0.376213
9.86088	0.376193
9.84118	0.375906
9.84079	0.375898
9.82961	0.375646
9.82884	0.37544
9.82597	0.37535
9.81817	0.375075
9.80483	0.375034
9.80392	0.374959
9.79294	0.374829
9.7824	0.374735
9.77326	0.374505
9.76778	0.374365
9.76442	0.3743
9.75237	0.374004
9.74681	0.37399
9.74324	0.373685
9.74049	0.373658
9.73548	0.373599
9.72865	0.373267
9.72634	0.373147
9.72235	0.37314
9.72006	0.372881
9.71892	0.372783
9.71324	0.372476
9.71311	0.37235
9.70749	0.372061
9.6941	0.371745
9.69204	0.371525
9.6913	0.371274
9.68933	0.371056
9.68185	0.371006
9.67949	0.370948
9.67765	0.370829
9.67095	0.37071
9.6667	0.370554
9.66208	0.370477
9.66102	0.370457
9.65449	0.370348
9.65249	0.370345
9.64667	0.370126
9.63925	0.370112
9.63679	0.370044
9.63664	0.369747
9.63556	0.369655
9.63438	0.369388
9.62145	0.369272
9.60786	0.369182
9.60652	0.369072
9.60367	0.369055
9.60261	0.368795
9.60119	0.368407
9.59633	0.368345
9.59357	0.368146
9.59202	0.368115
9.59088	0.36796
9.58875	0.367779
9.5866	0.367581
9.58368	0.367538
9.56019	0.367493
9.55735	0.367218
9.54686	0.367103
9.53699	0.366907
9.5304	0.366881
9.51917	0.366598
9.51492	0.366545
9.51303	0.36654
9.50677	0.366076
9.49622	0.365901
9.4935	0.365672
9.49092	0.36549
9.49052	0.365239
9.48984	0.365091
9.48478	0.364654
9.48049	0.364543
9.47473	0.364258
9.4729	0.363804
9.47218	0.363628
9.47193	0.363599
9.46205	0.363301
9.45484	0.363223
9.44217	0.363081
9.44198	0.362829
9.44054	0.362713
9.43893	0.362616
9.4367	0.362498
9.42366	0.362416
9.42151	0.362163
9.41613	0.36208
9.41375	0.362034
9.40306	0.361607
9.3965	0.361606
9.39356	0.361572
9.38846	0.361441
9.38473	0.36132
9.37449	0.361255
9.3608	0.361167
9.36027	0.361053
9.34596	0.36099
9.3457	0.360957
9.33966	0.360395
9.33808	0.35991
9.33654	0.359687
9.32191	0.359549
9.3131	0.35949
9.31111	0.359424
9.30865	0.359364
9.29681	0.35928
9.28852	0.359189
9.2879	0.359053
9.28423	0.358965
9.28158	0.358918
9.28099	0.358802
9.27815	0.358791
9.27536	0.358541
9.27508	0.358369
9.27488	0.358287
9.2608	0.358078
9.26055	0.357955
9.26054	0.357642
9.24944	0.357357
9.24818	0.357256
9.24498	0.357032
9.24221	0.356998
9.23879	0.356858
9.23283	0.356768
9.21413	0.356754
9.2128	0.356737
9.20078	0.356503
9.19442	0.356309
9.17448	0.356307
9.17373	0.355824
9.16467	0.355804
9.15601	0.355541
9.15043	0.355535
9.14778	0.355453
9.14431	0.355441
9.14144	0.355415
9.13427	0.355382
9.13177	0.355243
9.12028	0.355224
9.11764	0.355066
9.11551	0.354446
9.11534	0.354203
9.11438	0.354115
9.10965	0.35387
9.10779	0.353399
9.10158	0.353166
9.10103	0.35284
9.09803	0.352824
9.08034	0.352778
9.08011	0.352766
9.05637	0.352568
9.04437	0.352526
9.04121	0.352255
9.03848	0.352007
9.03819	0.3519
9.02958	0.351526
9.02936	0.35141
9.02715	0.351395
9.02078	0.351227
9.01785	0.351224
9.01774	0.351122
9.01597	0.350979
9.01509	0.350918
9.00789	0.350566
9.00282	0.350498
9.00063	0.350412
8.99458	0.350143
8.98937	0.350131
8.97943	0.349596
8.96747	0.348892
8.96667	0.348765
8.95892	0.348697
8.95845	0.348576
8.95522	0.34852
8.95406	0.348491
8.95234	0.348268
8.9519	0.348242
8.94701	0.347995
8.93331	0.34783
8.92977	0.347794
8.92914	0.347564
8.92615	0.347305
8.91972	0.347297
8.9037	0.347164
8.90312	0.347145
8.9018	0.347145
8.89036	0.346761
8.89011	0.34673
8.88363	0.34651
8.88327	0.346483
8.87791	0.346327
8.86636	0.346158
8.86601	0.346046
8.85846	0.345978
8.85066	0.345908
8.84115	0.345533
8.84021	0.345392
8.83333	0.345359
8.82935	0.345163
8.82832	0.345134
8.81743	0.344801
8.80848	0.344549
8.80655	0.344502
8.79969	0.34429
8.79433	0.344013
8.79146	0.343961
8.78969	0.343931
8.78422	0.343488
8.78237	0.343435
8.77558	0.343343
8.77402	0.343311
8.76717	0.343296
8.76673	0.343064
8.76591	0.342993
8.76369	0.34279
8.76341	0.342753
8.75479	0.342723
8.75434	0.342207
8.75137	0.341299
8.74797	0.341143
8.74682	0.341068
8.74152	0.340874
8.73659	0.340856
8.73543	0.340685
8.73245	0.340526
8.72939	0.3404
8.72098	0.340293
8.71914	0.340194
8.7168	0.340189
8.70449	0.340042
8.69937	0.339545
8.69656	0.339483
8.68353	0.33943
8.67757	0.339375
8.67733	0.339136
8.67636	0.338983
8.67212	0.338909
8.66812	0.338659
8.65838	0.338548
8.65585	0.338476
8.65558	0.338474
8.64619	0.33834
8.64561	0.338267
8.63653	0.338079
8.63629	0.337937
8.62432	0.337925
8.61749	0.337739
8.60917	0.337393
8.60221	0.337199
8.59571	0.337109
8.59491	0.337024
8.59412	0.336881
8.58781	0.336814
8.57677	0.336426
8.57387	0.336248
8.57375	0.336121
8.57301	0.336088
8.57013	0.336025
8.56641	0.335779
8.5599	0.335515
8.55677	0.335011
8.55456	0.334814
8.55189	0.334796
8.53849	0.334516
8.53818	0.334506
8.53114	0.334479
8.52511	0.334343
8.51584	0.334333
8.50756	0.334328
8.50685	0.334238
8.50656	0.334082
8.50137	0.333628
8.49295	0.333584
8.49027	0.333523
8.48481	0.333427
8.48148	0.333424
8.48142	0.333415
8.4747	0.333274
8.47184	0.33308
8.45416	0.333038
8.45362	0.333007
8.44591	0.332681
8.44489	0.332621
8.44013	0.332232
8.43935	0.332219
8.43918	0.332017
8.42781	0.331754
8.4276	0.331743
8.42045	0.331634
8.41978	0.331586
8.41027	0.331481
8.40913	0.330566
8.40643	0.330179
8.40357	0.330147
8.39821	0.330146
8.38859	0.329606
8.37679	0.329589
8.3762	0.329324
8.36636	0.329278
8.35317	0.329046
8.35151	0.328996
8.34941	0.32899
8.34825	0.328803
8.34629	0.328796
8.34343	0.328774
8.34045	0.328725
8.33899	0.328552
8.33168	0.328533
8.33074	0.328356
8.32713	0.328249
8.32711	0.328193
8.32678	0.328152
8.32532	0.327828
8.32492	0.327548
8.3207	0.327534
8.31885	0.327413
8.30922	0.32736
8.30713	0.327341
8.30275	0.32723
8.30193	0.326997
8.30153	0.326873
8.29972	0.326777
8.29838	0.326352
8.29215	0.326119
8.27005	0.326102
8.26738	0.326099
8.26634	0.326041
8.26511	0.325573
8.25554	0.325377
8.25318	0.325317
8.24077	0.324378
8.23793	0.324255
8.2377	0.32384
8.23259	0.323818
8.22979	0.323766
8.22937	0.323632
8.22935	0.323529
8.22725	0.323474
8.22577	0.323464
8.22361	0.323312
8.22159	0.322806
8.21493	0.322657
8.2081	0.322577
8.2014	0.322528
8.19619	0.322501
8.19594	0.322494
8.1943	0.322476
8.19063	0.321923
8.18	0.321864
8.17116	0.321858
8.17108	0.321771
8.1624	0.321731
8.15826	0.321584
8.14759	0.321547
8.14672	0.321349
8.14227	0.321187
8.14226	0.320942
8.14117	0.320858
8.13137	0.320759
8.12984	0.320749
8.12906	0.320664
8.12149	0.320621
8.11918	0.320569
8.11777	0.320473
8.1168	0.320381
8.10796	0.320068
8.0974	0.320051
8.08697	0.320027
8.07863	0.319967
8.07374	0.319966
8.07353	0.319938
8.06881	0.319612
8.06706	0.319541
8.06492	0.319248
8.05968	0.319082
8.05487	0.319016
8.05078	0.319013
8.04726	0.318923
8.04446	0.31868
8.04302	0.318472
8.04269	0.318187
8.03782	0.318022
8.03392	0.317986
8.02991	0.317708
8.02761	0.317555
8.0171	0.317512
8.01553	0.316771
8.01496	0.316633
8.01283	0.316489
8.00526	0.316101
7.99878	0.316084
7.98978	0.315895
7.98588	0.315528
7.98278	0.315007
7.98033	0.31485
7.96951	0.314599
7.96748	0.314575
7.96581	0.31457
7.96484	0.314486
7.96379	0.31446
7.95788	0.314132
7.95737	0.314017
7.94534	0.31398
7.94433	0.313602
7.94321	0.313523
7.93283	0.313401
7.92894	0.313206
7.92275	0.312998
7.91198	0.312907
7.91162	0.312812
7.90946	0.312804
7.90311	0.312776
7.89865	0.312693
7.8809	0.31268
7.86977	0.312542
7.86665	0.312533
7.85837	0.31253
7.85727	0.312462
7.85526	0.312432
7.85497	0.312278
7.84416	0.312203
7.84411	0.312005
7.84399	0.311891
7.83967	0.31185
7.83344	0.311841
7.82906	0.311761
7.82258	0.311658
7.80875	0.311615
7.80483	0.310988
7.80196	0.310836
7.79662	0.310714
7.79344	0.310625
7.78955	0.310613
7.7844	0.310452
7.78335	0.310393
7.78277	0.310345
7.78193	0.310332
7.78102	0.310322
7.77742	0.310078
7.77367	0.310025
7.76774	0.310004
7.76748	0.30986
7.76527	0.309852
7.76344	0.309687
7.76063	0.309657
7.75868	0.30962
7.74873	0.30946
7.73909	0.309167
7.73363	0.309132
7.73184	0.30912
7.72041	0.30897
7.71653	0.308941
7.71498	0.308817
7.71372	0.308753
7.71265	0.308614
7.70137	0.308461
7.70085	0.308389
7.69279	0.308383
7.69119	0.308189
7.68112	0.307855
7.68022	0.307669
7.67959	0.307525
7.67448	0.307369
7.6734	0.307351
7.66956	0.307311
7.66826	0.307307
7.65916	0.307289
7.65407	0.307169
7.64852	0.307117
7.64753	0.306956
7.64237	0.306821
7.63991	0.306798
7.63679	0.306784
7.62863	0.306769
7.62058	0.306729
7.62021	0.306637
7.62001	0.306403
7.61879	0.306328
7.61715	0.306302
7.61704	0.306216
7.60926	0.30617
7.60504	0.305739
7.60176	0.305704
7.59865	0.305337
7.59389	0.305325
7.59308	0.305286
7.5929	0.30504
7.58845	0.30486
7.58832	0.304827
7.57899	0.304748
7.5496	0.304674
7.54923	0.304668
7.54599	0.304663
7.54402	0.304567
7.54033	0.304479
7.53947	0.304366
7.53621	0.304324
7.5347	0.304201
7.53269	0.304151
7.52934	0.304135
7.52868	0.303995
7.52819	0.303952
7.52768	0.303702
7.52719	0.303548
7.51816	0.303508
7.51149	0.303491
7.50124	0.303305
7.49932	0.303049
7.49347	0.303026
7.48822	0.302888
7.48405	0.302803
7.48233	0.302771
7.47744	0.302716
7.47182	0.302643
7.47155	0.30231
7.4701	0.302051
7.468	0.301882
7.46188	0.301801
7.45029	0.301763
7.4439	0.301639
7.44007	0.301463
7.43908	0.301245
7.43891	0.301097
7.43725	0.301028
7.42817	0.300973
7.42576	0.300909
7.41996	0.30067
7.4186	0.300633
7.41807	0.300407
7.41774	0.299984
7.41708	0.299897
7.41465	0.29979
7.41164	0.299546
7.40985	0.299255
7.40541	0.299229
7.40083	0.299189
7.39817	0.299076
7.39379	0.299034
7.39233	0.298824
7.38404	0.298554
7.37971	0.298526
7.37261	0.298401
7.36736	0.298392
7.36138	0.29836
7.35855	0.297819
7.35574	0.297668
7.35086	0.297591
7.35048	0.297517
7.34723	0.297499
7.34582	0.297332
7.3366	0.297242
7.32496	0.297154
7.31943	0.29711
7.31048	0.296871
7.30782	0.296824
7.30377	0.29677
7.30303	0.29676
7.30271	0.296702
7.29689	0.296698
7.29484	0.296676
7.2914	0.296343
7.29014	0.296332
7.28321	0.296309
7.28291	0.296286
7.28159	0.296096
7.27558	0.296066
7.26655	0.295894
7.2642	0.295781
7.25975	0.295775
7.25967	0.295729
7.25782	0.295597
7.25309	0.295509
7.24925	0.29535
7.24713	0.295338
7.24706	0.295206
7.24348	0.295177
7.24347	0.295061
7.23804	0.294918
7.23586	0.294777
7.2327	0.294544
7.23103	0.294538
7.22872	0.294378
7.22223	0.29435
7.21224	0.294266
7.21102	0.294064
7.21017	0.294049
7.20591	0.293969
7.1977	0.293858
7.19631	0.29383
7.19385	0.29362
7.17646	0.293542
7.17387	0.293525
7.17036	0.293402
7.15921	0.293377
7.15725	0.293324
7.15477	0.293068
7.15165	0.292991
7.14936	0.292781
7.14635	0.292526
7.14408	0.292445
7.13573	0.292419
7.13496	0.292271
7.1348	0.292255
7.12821	0.292252
7.12759	0.292177
7.12535	0.292078
7.12099	0.29202
7.11545	0.291615
7.11489	0.291331
7.10984	0.291171
7.10658	0.291167
7.10526	0.29115
7.1042	0.291126
7.10361	0.291091
7.09733	0.290909
7.09716	0.290757
7.09645	0.290146
7.09283	0.290093
7.09231	0.28994
